claim_id,evidence_id,label,claim_text,evidence_text
claim-2210,evidence-1014002,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,A subset of climate models add societal factors to a simple physical climate model
claim-2210,evidence-476060,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,Therefore climate models are used to study how individual factors affect climate
claim-2210,evidence-564968,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,Climate sensitivity can be estimated using observed temperature rise observed ocean heat uptake and modeled or observed radiative forcing
claim-2210,evidence-964047,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,While the satellite data now show global warming there is still a significant difference between what Climate models predict and what the satellite data show for warming of the lower troposphere with the climate models predicting significantly more warming than what the satellites measure
claim-2210,evidence-26359,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,While the satellite data now show global warming there is still some difference between what climate models predict and what the satellite data show for warming of the lower troposphere with the climate models predicting slightly more warming than what the satellites measure
claim-2210,evidence-50247,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,Fingerprint studies exploit these unique signatures and allow detailed comparisons of modelled and observed climate change patterns
claim-2210,evidence-325440,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,The observed increase in hurricane intensity is larger than climate models predict for the sea surface temperature changes we have experienced
claim-2210,evidence-396580,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,Indeed the model that best fits the data suggests there are two concentric circumstellar disks
claim-2210,evidence-422781,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,The hypothesis has sparked controversy and some authors consider it a more complex version of other null models that fit the data better
claim-2210,evidence-701301,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,In statistics an optimality criterion provides a measure of the fit of the data to a given hypothesis to aid in model selection
claim-2210,evidence-848463,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,These data are linked though a simple energy-balance model to calculate climate sensitivity
claim-2210,evidence-229459,0,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,A very simple model called the K-factor model is sometimes used
